period,node,buyer,inelastic_dem,max_dem
2,4930,4930,91.85775672146448,91.85775672146448
3,4930,4930,92.47322244541336,92.47322244541336
4,4930,4930,94.808311971547,94.808311971547
5,4930,4930,100.10622497031143,100.10622497031143
6,4930,4930,114.72200380507064,114.72200380507064
7,4930,4930,126.05393506404273,126.05393506404273
8,4930,4930,130.60756404835547,130.60756404835547
9,4930,4930,131.93255348173903,131.93255348173903
10,4930,4930,133.77077190057722,133.77077190057722
11,4930,4930,134.84221403642383,134.84221403642383
12,4930,4930,133.10009815177034,133.10009815177034
13,4930,4930,130.73638252492933,130.73638252492933
14,4930,4930,127.26850881985247,127.26850881985247
15,4930,4930,124.79642206413645,124.79642206413645
16,4930,4930,122.65558252721303,122.65558252721303
17,4930,4930,123.81699299293466,123.81699299293466
18,4930,4930,129.06174307375312,129.06174307375312
19,4930,4930,127.07425883064222,127.07425883064222
20,4930,4930,118.7685378221674,118.7685378221674
21,4930,4930,113.17618264439726,113.17618264439726
22,4930,4930,110.08454069519259,110.08454069519259
23,4930,4930,102.99134870775761,102.99134870775761
24,4930,4930,96.98186707871753,96.98186707871753
1,4931,4931,344.39677820847294,344.39677820847294
2,4931,4931,337.5074903864809,337.5074903864809
3,4931,4931,339.76885947846466,339.76885947846466
4,4931,4931,348.3485399967128,348.3485399967128
5,4931,4931,367.8143465253962,367.8143465253962
6,4931,4931,421.51623312296806,421.51623312296806
7,4931,4931,463.1524739474088,463.1524739474088
8,4931,4931,479.8836020034395,479.8836020034395
9,4931,4931,484.7519318474383,484.7519318474383
10,4931,4931,491.5059884178107,491.5059884178107
11,4931,4931,495.442724511426,495.442724511426
12,4931,4931,489.0417717647275,489.0417717647275
13,4931,4931,480.3569120677782,480.3569120677782
14,4931,4931,467.6151100365486,467.6151100365486
15,4931,4931,458.5320687483825,458.5320687483825
16,4931,4931,450.6661094084639,450.6661094084639
17,4931,4931,454.9334107838164,454.9334107838164
18,4931,4931,474.2038839660522,474.2038839660522
19,4931,4931,466.9013888582191,466.9013888582191
20,4931,4931,436.38417231089204,436.38417231089204
21,4931,4931,415.83651440191113,415.83651440191113
22,4931,4931,404.47707832713695,404.47707832713695
23,4931,4931,378.4149850216375,378.4149850216375
24,4931,4931,356.33470420995695,356.33470420995695
1,4932,4932,116.40322895665983,116.40322895665983
2,4932,4932,114.07470732569894,114.07470732569894
3,4932,4932,114.83903115456577,114.83903115456577
4,4932,4932,117.7388913708425,117.7388913708425
5,4932,4932,124.31817107831056,124.31817107831056
6,4932,4932,142.46895934508632,142.46895934508632
7,4932,4932,156.54166031166804,156.54166031166804
8,4932,4932,162.19664158048357,162.19664158048357
9,4932,4932,163.84209632723068,163.84209632723068
10,4932,4932,166.12491092682424,166.12491092682424
11,4932,4932,167.45549478196605,167.45549478196605
12,4932,4932,165.2920263198317,165.2920263198317
13,4932,4932,162.35661642134392,162.35661642134392
14,4932,4932,158.04999396431313,158.04999396431313
15,4932,4932,154.98000202016908,154.98000202016908
16,4932,4932,152.32137358940577,152.32137358940577
17,4932,4932,153.76368574344556,153.76368574344556
18,4932,4932,160.2769444144577,160.2769444144577
19,4932,4932,157.8087621787997,157.8087621787997
20,4932,4932,147.49419836854196,147.49419836854196
21,4932,4932,140.5492619479858,140.5492619479858
22,4932,4932,136.7098676159341,136.7098676159341
23,4932,4932,127.90109817880105,127.90109817880105
24,4932,4932,120.43814804285763,120.43814804285763
1,4937,4937,159.85280452241102,159.85280452241102
2,4937,4937,156.65512077741127,156.65512077741127
3,4937,4937,157.7047420697309,157.7047420697309
4,4937,4937,161.68702668889208,161.68702668889208
5,4937,4937,170.72213956679806,170.72213956679806
6,4937,4937,195.64803238560356,195.64803238560356
7,4937,4937,214.97361928621186,214.97361928621186
8,4937,4937,222.739422893588,222.739422893588
9,4937,4937,224.99907289075583,224.99907289075583
10,4937,4937,228.13398864198126,228.13398864198126
11,4937,4937,229.9612365869318,229.9612365869318
12,4937,4937,226.9902150416727,226.9902150416727
13,4937,4937,222.95911118912554,222.95911118912554
14,4937,4937,217.04496530205665,217.04496530205665
15,4937,4937,212.82904426162438,212.82904426162438
16,4937,4937,209.1780354824885,209.1780354824885
17,4937,4937,211.15871630110962,211.15871630110962
18,4937,4937,220.10316461644678,220.10316461644678
19,4937,4937,216.71368946203137,216.71368946203137
20,4937,4937,202.54903125389043,202.54903125389043
21,4937,4937,193.01177379113494,193.01177379113494
22,4937,4937,187.73925723685255,187.73925723685255
23,4937,4937,175.64245793379118,175.64245793379118
24,4937,4937,165.39382892294438,165.39382892294438
1,4938,4938,246.79226494766587,246.79226494766587
2,4938,4938,241.85545063044077,241.85545063044077
3,4938,4938,243.47593152749346,243.47593152749346
4,4938,4938,249.62406914550596,249.62406914550596
5,4938,4938,263.57312670416536,263.57312670416536
6,4938,4938,302.055514066555,302.055514066555
7,4938,4938,331.89174607320336,331.89174607320336
8,4938,4938,343.8811526221164,343.8811526221164
9,4938,4938,347.3697629249269,347.3697629249269
10,4938,4938,352.20967149566815,352.20967149566815
11,4938,4938,355.03070838834327,355.03070838834327
12,4938,4938,350.4438314889767,350.4438314889767
13,4938,4938,344.2203232247229,344.2203232247229
14,4938,4938,335.08963913656214,335.08963913656214
15,4938,4938,328.5807967955262,328.5807967955262
16,4938,4938,322.94410666275826,322.94410666275826
17,4938,4938,326.00202426906077,326.00202426906077
18,4938,4938,339.81110735048964,339.81110735048964
19,4938,4938,334.5781916513175,334.5781916513175
20,4938,4938,312.70977281537176,312.70977281537176
21,4938,4938,297.9854683050154,297.9854683050154
22,4938,4938,289.84537776176194,289.84537776176194
23,4938,4938,271.1694683365925,271.1694683365925
24,4938,4938,255.34689722968,255.34689722968
1,4941,4941,248.4768185165371,248.4768185165371
2,4941,4941,243.50630651361388,243.50630651361388
3,4941,4941,245.13784848212677,245.13784848212677
4,4941,4941,251.32795203115634,251.32795203115634
5,4941,4941,265.37222300624035,265.37222300624035
6,4941,4941,304.11728328094244,304.11728328094244
7,4941,4941,334.157171310275,334.157171310275
8,4941,4941,346.22841509827214,346.22841509827214
9,4941,4941,349.74083794211685,349.74083794211685
10,4941,4941,354.61378273973327,354.61378273973327
11,4941,4941,357.45407545376275,357.45407545376275
12,4941,4941,352.83588947000317,352.83588947000317
13,4941,4941,346.569900810103,346.569900810103
14,4941,4941,337.3768925381992,337.3768925381992
15,4941,4941,330.8236221694164,330.8236221694164
16,4941,4941,325.1484571416521,325.1484571416521
17,4941,4941,328.2272474686539,328.2272474686539
18,4941,4941,342.13058852932943,342.13058852932943
19,4941,4941,336.8619540169339,336.8619540169339
20,4941,4941,314.8442658227954,314.8442658227954
21,4941,4941,300.01945621874285,300.01945621874285
22,4941,4941,291.82380308085754,291.82380308085754
23,4941,4941,273.0204157143484,273.0204157143484
24,4941,4941,257.08984297038086,257.08984297038086
1,4942,4942,664.382311566212,664.382311566212
2,4942,4942,651.0920566688524,651.0920566688524
3,4942,4942,655.4545063771569,655.4545063771569
4,4942,4942,672.0057296634642,672.0057296634642
5,4942,4942,709.5575836770312,709.5575836770312
6,4942,4942,813.1549045891452,813.1549045891452
7,4942,4942,893.4761609834911,893.4761609834911
8,4942,4942,925.7524952477077,925.7524952477077
9,4942,4942,935.1440820449131,935.1440820449131
10,4942,4942,948.1734597876882,948.1734597876882
11,4942,4942,955.7678915344306,955.7678915344306
12,4942,4942,943.4196930286266,943.4196930286266
13,4942,4942,926.6655666076338,926.6655666076338
14,4942,4942,902.085116316943,902.085116316943
15,4942,4942,884.5628502885709,884.5628502885709
16,4942,4942,869.3884799703401,869.3884799703401
17,4942,4942,877.6206114282895,877.6206114282895
18,4942,4942,914.7956442041145,914.7956442041145
19,4942,4942,900.7082633488665,900.7082633488665
20,4942,4942,841.8369261146759,841.8369261146759
21,4942,4942,802.198052226672,802.198052226672
22,4942,4942,780.2843501394862,780.2843501394862
23,4942,4942,730.0074750634926,730.0074750634926
24,4942,4942,687.4119894668898,687.4119894668898
1,4944,4944,253.65290044293633,253.65290044293633
2,4944,4944,248.5788464778418,248.5788464778418
3,4944,4944,250.2443754997378,250.2443754997378
4,4944,4944,256.5634266234102,256.5634266234102
5,4944,4944,270.90025727306494,270.90025727306494
6,4944,4944,310.45242545997576,310.45242545997576
7,4944,4944,341.1180818101842,341.1180818101842
8,4944,4944,353.4407846565082,353.4407846565082
9,4944,4944,357.0263756474196,357.0263756474196
10,4944,4944,362.0008299606757,362.0008299606757
11,4944,4944,364.90028951316737,364.90028951316737
12,4944,4944,360.18590095748976,360.18590095748976
13,4944,4944,353.7893839414751,353.7893839414751
14,4944,4944,344.40487384558014,344.40487384558014
15,4944,4944,337.7150906845088,337.7150906845088
16,4944,4944,331.9217048935163,331.9217048935163
17,4944,4944,335.06463026161333,335.06463026161333
18,4944,4944,349.2575952510334,349.2575952510334
19,4944,4944,343.8792085129003,343.8792085129003
20,4944,4944,321.40286442239614,321.40286442239614
21,4944,4944,306.269235550969,306.269235550969
22,4944,4944,297.9028567400196,297.9028567400196
23,4944,4944,278.7077713709204,278.7077713709204
24,4944,4944,262.445344934727,262.445344934727
1,4945,4945,285.7263926180817,285.7263926180817
2,4945,4945,280.0107428744192,280.0107428744192
3,4945,4945,281.8868720193888,281.8868720193888
4,4945,4945,289.0049443110255,289.0049443110255
5,4945,4945,305.154615361303,305.154615361303
6,4945,4945,349.70801221399165,349.70801221399165
7,4945,4945,384.25122993754377,384.25122993754377
8,4945,4945,398.13209400586857,398.13209400586857
9,4945,4945,402.17107001382277,402.17107001382277
10,4945,4945,407.77452608977586,407.77452608977586
11,4945,4945,411.0406118196407,411.0406118196407
12,4945,4945,405.73010587604017,405.73010587604017
13,4945,4945,398.5247724100535,398.5247724100535
14,4945,4945,387.95362494236963,387.95362494236963
15,4945,4945,380.4179428875921,380.4179428875921
16,4945,4945,373.89200440940175,373.89200440940175
17,4945,4945,377.43234132700087,377.43234132700087
18,4945,4945,393.4199554244555,393.4199554244555
19,4945,4945,387.36149112892326,387.36149112892326
20,4945,4945,362.0430945917339,362.0430945917339
21,4945,4945,344.9958730653768,344.9958730653768
22,4945,4945,335.5715959025509,335.5715959025509
23,4945,4945,313.949361388648,313.949361388648
24,4945,4945,295.6306099266445,295.6306099266445
1,4946,4946,387.61391335986053,387.61391335986053
2,4946,4946,379.8601131447833,379.8601131447833
3,4946,4946,382.4052534560677,382.4052534560677
4,4946,4946,392.06156777571687,392.06156777571687
5,4946,4946,413.97006960473686,413.97006960473686
6,4946,4946,474.4108162550786,474.4108162550786
7,4946,4946,521.2718418648647,521.2718418648647
8,4946,4946,540.1025000796675,540.1025000796675
9,4946,4946,545.5817394389182,545.5817394389182
10,4946,4946,553.1833387103004,553.1833387103004
11,4946,4946,557.6140819101905,557.6140819101905
12,4946,4946,550.4098962140123,550.4098962140123
13,4946,4946,540.6352041520613,540.6352041520613
14,4946,4946,526.2944783930302,526.2944783930302
15,4946,4946,516.071638338516,516.071638338516
16,4946,4946,507.21860754671866,507.21860754671866
17,4946,4946,512.0213974978635,512.0213974978635
18,4946,4946,533.710054288785,533.710054288785
19,4946,4946,525.4911948651784,525.4911948651784
20,4946,4946,491.144480612238,491.144480612238
21,4946,4946,468.0183696947351,468.0183696947351
22,4946,4946,455.2334781129704,455.2334781129704
23,4946,4946,425.9009447802125,425.9009447802125
24,4946,4946,401.049887525782,401.049887525782
1,4947,4947,170.40051178513775,170.40051178513775
2,4947,4947,166.99183247980483,166.99183247980483
3,4947,4947,168.11071185090006,168.11071185090006
4,4947,4947,172.35576303537275,172.35576303537275
5,4947,4947,181.9870476601966,181.9870476601966
6,4947,4947,208.55764744238857,208.55764744238857
7,4947,4947,229.15841142804715,229.15841142804715
8,4947,4947,237.43663283975997,237.43663283975997
9,4947,4947,239.8453832969263,239.8453832969263
10,4947,4947,243.1871529331119,243.1871529331119
11,4947,4947,245.1349697756638,245.1349697756638
12,4947,4947,241.9679087200297,241.9679087200297
13,4947,4947,237.6708170200416,237.6708170200416
14,4947,4947,231.3664328777714,231.3664328777714
15,4947,4947,226.87232903591686,226.87232903591686
16,4947,4947,222.98041255465446,222.98041255465446
17,4947,4947,225.0917863662333,225.0917863662333
18,4947,4947,234.6264240294435,234.6264240294435
19,4947,4947,231.01329817456107,231.01329817456107
20,4947,4947,215.9140009483408,215.9140009483408
21,4947,4947,205.74743829380625,205.74743829380625
22,4947,4947,200.12702067317343,200.12702067317343
23,4947,4947,187.2320276928359,187.2320276928359
24,4947,4947,176.30715443983354,176.30715443983354
1,4948,4948,521.7119190608221,521.7119190608221
2,4948,4948,511.27563220218565,511.27563220218565
3,4948,4948,514.7012833212839,514.7012833212839
4,4948,4948,527.6982736281864,527.6982736281864
5,4948,4948,557.1861896678616,557.1861896678616
6,4948,4948,638.5368761050223,638.5368761050223
7,4948,4948,701.6098328730689,701.6098328730689
8,4948,4948,726.9551016980876,726.9551016980876
9,4948,4948,734.3299259306078,734.3299259306078
10,4948,4948,744.561356761942,744.561356761942
11,4948,4948,750.5249495484946,750.5249495484946
12,4948,4948,740.828420566228,740.828420566228
13,4948,4948,727.6720988293079,727.6720988293079
14,4948,4948,708.370089023682,708.370089023682
15,4948,4948,694.6105790595984,694.6105790595984
16,4948,4948,682.6947743768983,682.6947743768983
17,4948,4948,689.1591263413013,689.1591263413013
18,4948,4948,718.3511402660909,718.3511402660909
19,4948,4948,707.2889033994795,707.2889033994795
20,4948,4948,661.0596799667821,661.0596799667821
21,4948,4948,629.9329136373636,629.9329136373636
22,4948,4948,612.7249907733705,612.7249907733705
23,4948,4948,573.2446426008804,573.2446426008804
24,4948,4948,539.7961715217153,539.7961715217153
1,4949,4949,565.116879673135,565.116879673135
2,4949,4949,553.812323174707,553.812323174707
3,4949,4949,557.522978807721,557.522978807721
4,4949,4949,571.6012820609815,571.6012820609815
5,4949,4949,603.5425095690729,603.5425095690729
6,4949,4949,691.6613437360114,691.6613437360114
7,4949,4949,759.9817926624651,759.9817926624651
8,4949,4949,787.4357163885235,787.4357163885235
9,4949,4949,795.4241052026456,795.4241052026456
10,4949,4949,806.5067622299254,806.5067622299254
11,4949,4949,812.9665091209773,812.9665091209773
12,4949,4949,802.4632562683627,802.4632562683627
13,4949,4949,788.2123656593686,788.2123656593686
14,4949,4949,767.3044830631424,767.3044830631424
15,4949,4949,752.4002206672744,752.4002206672744
16,4949,4949,739.4930546335672,739.4930546335672
17,4949,4949,746.4952224540929,746.4952224540929
18,4949,4949,778.1159296256852,778.1159296256852
19,4949,4949,766.1333458435889,766.1333458435889
20,4949,4949,716.0579813722773,716.0579813722773
21,4949,4949,682.341555851347,682.341555851347
22,4949,4949,663.7019823256708,663.7019823256708
23,4949,4949,620.9369805066393,620.9369805066393
24,4949,4949,584.7056909472163,584.7056909472163
1,5622,5622,57.25861189360797,57.25861189360797
2,5622,5622,56.11321483247745,56.11321483247745
3,5622,5622,56.48918482807282,56.48918482807282
4,5622,5622,57.91562266968395,57.91562266968395
5,5622,5622,61.15196264655579,61.15196264655579
6,5622,5622,70.0803141213875,70.0803141213875
7,5622,5622,77.00265923296787,77.00265923296787
8,5622,5622,79.78433789118867,79.78433789118867
9,5622,5622,80.5937351525616,80.5937351525616
10,5622,5622,81.71664897853337,81.71664897853337
11,5622,5622,82.37116161736947,82.37116161736947
12,5622,5622,81.30695401653449,81.30695401653449
13,5622,5622,79.86302932790969,79.86302932790969
14,5622,5622,77.74460678886453,77.74460678886453
15,5622,5622,76.23448134971801,76.23448134971801
16,5622,5622,74.92670514066572,74.92670514066572
