id,complex_order_id,t,p,q
9500624_22_06,9500624,22,104.0,46.6
9500624_22_07,9500624,22,500.0,20.4
9500624_23_01,9500624,23,0.1,155.0
9500624_23_02,9500624,23,100.0,46.6
9500624_23_03,9500624,23,101.0,46.6
9500624_23_04,9500624,23,102.0,46.6
9500624_23_05,9500624,23,103.0,46.6
9500624_23_06,9500624,23,104.0,46.6
9500624_23_07,9500624,23,500.0,20.4
9500624_24_01,9500624,24,0.1,155.0
9500624_24_02,9500624,24,100.0,46.6
9500624_24_03,9500624,24,101.0,46.6
9500624_24_04,9500624,24,102.0,46.6
9500624_24_05,9500624,24,103.0,46.6
9500624_24_06,9500624,24,104.0,46.6
9500624_24_07,9500624,24,500.0,20.4
9500625_01_01,9500625,1,500.0,402.0
9500625_02_01,9500625,2,500.0,402.0
9500625_03_01,9500625,3,500.0,402.0
9500625_04_01,9500625,4,500.0,402.0
9500625_05_01,9500625,5,500.0,402.0
9500625_06_01,9500625,6,500.0,402.0
9500625_07_01,9500625,7,0.1,44.0
9500625_07_02,9500625,7,500.0,358.0
9500625_08_01,9500625,8,0.1,105.0
9500625_08_02,9500625,8,500.0,297.0
9500625_09_01,9500625,9,0.1,155.0
9500625_09_02,9500625,9,100.0,47.0
9500625_09_03,9500625,9,101.0,47.0
9500625_09_04,9500625,9,102.0,47.0
9500625_09_05,9500625,9,103.0,47.0
9500625_09_06,9500625,9,104.0,47.0
9500625_09_07,9500625,9,500.0,12.0
9500625_10_01,9500625,10,0.1,155.0
9500625_10_02,9500625,10,100.0,46.6
9500625_10_03,9500625,10,101.0,46.6
9500625_10_04,9500625,10,102.0,46.6
9500625_10_05,9500625,10,103.0,46.6
9500625_10_06,9500625,10,104.0,46.6
9500625_10_07,9500625,10,500.0,14.0
9500625_11_01,9500625,11,0.1,155.0
9500625_11_02,9500625,11,100.0,46.4
9500625_11_03,9500625,11,101.0,46.4
9500625_11_04,9500625,11,102.0,46.4
9500625_11_05,9500625,11,103.0,46.4
9500625_11_06,9500625,11,104.0,46.4
9500625_11_07,9500625,11,500.0,15.0
9500625_12_01,9500625,12,0.1,155.0
9500625_12_02,9500625,12,100.0,46.0
9500625_12_03,9500625,12,101.0,46.0
9500625_12_04,9500625,12,102.0,46.0
9500625_12_05,9500625,12,103.0,46.0
9500625_12_06,9500625,12,104.0,46.0
9500625_12_07,9500625,12,500.0,17.0
9500625_13_01,9500625,13,0.1,155.0
9500625_13_02,9500625,13,100.0,46.0
9500625_13_03,9500625,13,101.0,46.0
9500625_13_04,9500625,13,102.0,46.0
9500625_13_05,9500625,13,103.0,46.0
9500625_13_06,9500625,13,104.0,46.0
9500625_13_07,9500625,13,500.0,17.0
9500625_14_01,9500625,14,0.1,155.0
9500625_14_02,9500625,14,100.0,46.0
9500625_14_03,9500625,14,101.0,46.0
9500625_14_04,9500625,14,102.0,46.0
9500625_14_05,9500625,14,103.0,46.0
9500625_14_06,9500625,14,104.0,46.0
9500625_14_07,9500625,14,500.0,17.0
9500625_15_01,9500625,15,0.1,155.0
9500625_15_02,9500625,15,100.0,46.0
9500625_15_03,9500625,15,101.0,46.0
9500625_15_04,9500625,15,102.0,46.0
9500625_15_05,9500625,15,103.0,46.0
9500625_15_06,9500625,15,104.0,46.0
9500625_15_07,9500625,15,500.0,17.0
9500625_16_01,9500625,16,0.1,155.0
9500625_16_02,9500625,16,100.0,46.0
9500625_16_03,9500625,16,101.0,46.0
9500625_16_04,9500625,16,102.0,46.0
9500625_16_05,9500625,16,103.0,46.0
9500625_16_06,9500625,16,104.0,46.0
9500625_16_07,9500625,16,500.0,17.0
9500625_17_01,9500625,17,0.1,155.0
9500625_17_02,9500625,17,100.0,46.0
9500625_17_03,9500625,17,101.0,46.0
9500625_17_04,9500625,17,102.0,46.0
9500625_17_05,9500625,17,103.0,46.0
9500625_17_06,9500625,17,104.0,46.0
9500625_17_07,9500625,17,500.0,17.0
9500625_18_01,9500625,18,0.1,155.0
9500625_18_02,9500625,18,100.0,46.4
9500625_18_03,9500625,18,101.0,46.4
9500625_18_04,9500625,18,102.0,46.4
9500625_18_05,9500625,18,103.0,46.4
9500625_18_06,9500625,18,104.0,46.4
9500625_18_07,9500625,18,500.0,15.0
9500625_19_01,9500625,19,0.1,155.0
9500625_19_02,9500625,19,100.0,46.4
9500625_19_03,9500625,19,101.0,46.4
9500625_19_04,9500625,19,102.0,46.4
9500625_19_05,9500625,19,103.0,46.4
9500625_19_06,9500625,19,104.0,46.4
9500625_19_07,9500625,19,500.0,15.0
9500625_20_01,9500625,20,0.1,155.0
9500625_20_02,9500625,20,100.0,46.4
9500625_20_03,9500625,20,101.0,46.4
9500625_20_04,9500625,20,102.0,46.4
9500625_20_05,9500625,20,103.0,46.4
9500625_20_06,9500625,20,104.0,46.4
9500625_20_07,9500625,20,500.0,15.0
9500625_21_01,9500625,21,0.1,155.0
9500625_21_02,9500625,21,100.0,46.6
9500625_21_03,9500625,21,101.0,46.6
9500625_21_04,9500625,21,102.0,46.6
9500625_21_05,9500625,21,103.0,46.6
9500625_21_06,9500625,21,104.0,46.6
9500625_21_07,9500625,21,500.0,14.0
9500625_22_01,9500625,22,0.1,155.0
9500625_22_02,9500625,22,100.0,46.6
9500625_22_03,9500625,22,101.0,46.6
9500625_22_04,9500625,22,102.0,46.6
9500625_22_05,9500625,22,103.0,46.6
9500625_22_06,9500625,22,104.0,46.6
9500625_22_07,9500625,22,500.0,14.0
9500625_23_01,9500625,23,0.1,155.0
9500625_23_02,9500625,23,100.0,46.6
9500625_23_03,9500625,23,101.0,46.6
9500625_23_04,9500625,23,102.0,46.6
9500625_23_05,9500625,23,103.0,46.6
9500625_23_06,9500625,23,104.0,46.6
9500625_23_07,9500625,23,500.0,14.0
9500625_24_01,9500625,24,0.1,155.0
9500625_24_02,9500625,24,100.0,46.6
9500625_24_03,9500625,24,101.0,46.6
9500625_24_04,9500625,24,102.0,46.6
9500625_24_05,9500625,24,103.0,46.6
9500625_24_06,9500625,24,104.0,46.6
9500625_24_07,9500625,24,500.0,14.0
9500622_01_01,9500622,1,500.0,397.3
9500622_02_01,9500622,2,500.0,397.3
9500622_03_01,9500622,3,500.0,397.3
9500622_04_01,9500622,4,500.0,397.3
9500622_05_01,9500622,5,0.1,18.0
9500622_05_02,9500622,5,500.0,379.3
9500622_06_01,9500622,6,0.1,45.0
9500622_06_02,9500622,6,500.0,352.3
9500622_07_01,9500622,7,0.1,50.0
9500622_07_02,9500622,7,500.0,347.3
9500622_08_01,9500622,8,0.1,140.0
9500622_08_02,9500622,8,500.0,257.3
9500622_09_01,9500622,9,0.1,180.0
9500622_09_02,9500622,9,100.0,14.0
9500622_09_03,9500622,9,101.0,14.0
9500622_09_04,9500622,9,102.0,14.0
9500622_09_05,9500622,9,103.0,14.0
9500622_09_06,9500622,9,104.0,14.0
9500622_09_07,9500622,9,500.0,147.3
9500622_10_01,9500622,10,0.1,180.0
9500622_10_02,9500622,10,100.0,38.8
9500622_10_03,9500622,10,101.0,38.8
9500622_10_04,9500622,10,102.0,38.8
9500622_10_05,9500622,10,103.0,38.8
9500622_10_06,9500622,10,104.0,38.8
9500622_10_07,9500622,10,500.0,23.3
9500622_11_01,9500622,11,0.1,180.0
9500622_11_02,9500622,11,100.0,38.4
9500622_11_03,9500622,11,101.0,38.4
9500622_11_04,9500622,11,102.0,38.4
9500622_11_05,9500622,11,103.0,38.4
9500622_11_06,9500622,11,104.0,38.4
9500622_11_07,9500622,11,500.0,25.3
9500622_12_01,9500622,12,0.1,180.0
9500622_12_02,9500622,12,100.0,38.0
9500622_12_03,9500622,12,101.0,38.0
9500622_12_04,9500622,12,102.0,38.0
9500622_12_05,9500622,12,103.0,38.0
9500622_12_06,9500622,12,104.0,38.0
9500622_12_07,9500622,12,500.0,27.3
9500622_13_01,9500622,13,0.1,180.0
9500622_13_02,9500622,13,100.0,37.6
9500622_13_03,9500622,13,101.0,37.6
9500622_13_04,9500622,13,102.0,37.6
9500622_13_05,9500622,13,103.0,37.6
9500622_13_06,9500622,13,104.0,37.6
9500622_13_07,9500622,13,500.0,29.3
9500622_14_01,9500622,14,0.1,180.0
9500622_14_02,9500622,14,100.0,37.4
9500622_14_03,9500622,14,101.0,37.4
9500622_14_04,9500622,14,102.0,37.4
9500622_14_05,9500622,14,103.0,37.4
9500622_14_06,9500622,14,104.0,37.4
9500622_14_07,9500622,14,500.0,30.3
9500622_15_01,9500622,15,0.1,180.0
9500622_15_02,9500622,15,100.0,37.0
9500622_15_03,9500622,15,101.0,37.0
9500622_15_04,9500622,15,102.0,37.0
9500622_15_05,9500622,15,103.0,37.0
9500622_15_06,9500622,15,104.0,37.0
9500622_15_07,9500622,15,500.0,32.3
9500622_16_01,9500622,16,0.1,180.0
9500622_16_02,9500622,16,100.0,36.6
9500622_16_03,9500622,16,101.0,36.6
9500622_16_04,9500622,16,102.0,36.6
9500622_16_05,9500622,16,103.0,36.6
9500622_16_06,9500622,16,104.0,36.6
9500622_16_07,9500622,16,500.0,34.3
9500622_17_01,9500622,17,0.1,180.0
9500622_17_02,9500622,17,100.0,37.0
9500622_17_03,9500622,17,101.0,37.0
9500622_17_04,9500622,17,102.0,37.0
9500622_17_05,9500622,17,103.0,37.0
9500622_17_06,9500622,17,104.0,37.0
9500622_17_07,9500622,17,500.0,32.3
9500622_18_01,9500622,18,0.1,180.0
9500622_18_02,9500622,18,100.0,37.4
9500622_18_03,9500622,18,101.0,37.4
9500622_18_04,9500622,18,102.0,37.4
9500622_18_05,9500622,18,103.0,37.4
9500622_18_06,9500622,18,104.0,37.4
9500622_18_07,9500622,18,500.0,30.3
9500622_19_01,9500622,19,0.1,180.0
9500622_19_02,9500622,19,100.0,37.6
9500622_19_03,9500622,19,101.0,37.6
9500622_19_04,9500622,19,102.0,37.6
9500622_19_05,9500622,19,103.0,37.6
9500622_19_06,9500622,19,104.0,37.6
9500622_19_07,9500622,19,500.0,29.3
9500622_20_01,9500622,20,0.1,180.0
9500622_20_02,9500622,20,100.0,38.0
9500622_20_03,9500622,20,101.0,38.0
9500622_20_04,9500622,20,102.0,38.0
9500622_20_05,9500622,20,103.0,38.0
9500622_20_06,9500622,20,104.0,38.0
9500622_20_07,9500622,20,500.0,27.3
9500622_21_01,9500622,21,0.1,180.0
9500622_21_02,9500622,21,100.0,38.0
9500622_21_03,9500622,21,101.0,38.0
9500622_21_04,9500622,21,102.0,38.0
9500622_21_05,9500622,21,103.0,38.0
9500622_21_06,9500622,21,104.0,38.0
9500622_21_07,9500622,21,500.0,27.3
9500622_22_01,9500622,22,0.1,180.0
9500622_22_02,9500622,22,100.0,38.0
9500622_22_03,9500622,22,101.0,38.0
9500622_22_04,9500622,22,102.0,38.0
9500622_22_05,9500622,22,103.0,38.0
9500622_22_06,9500622,22,104.0,38.0
9500622_22_07,9500622,22,500.0,27.3
9500622_23_01,9500622,23,0.1,180.0
9500622_23_02,9500622,23,100.0,38.4
9500622_23_03,9500622,23,101.0,38.4
9500622_23_04,9500622,23,102.0,38.4
9500622_23_05,9500622,23,103.0,38.4
9500622_23_06,9500622,23,104.0,38.4
9500622_23_07,9500622,23,500.0,25.3
9500622_24_01,9500622,24,0.1,180.0
9500622_24_02,9500622,24,100.0,38.4
9500622_24_03,9500622,24,101.0,38.4
9500622_24_04,9500622,24,102.0,38.4
9500622_24_05,9500622,24,103.0,38.4
9500622_24_06,9500622,24,104.0,38.4
9500622_24_07,9500622,24,500.0,25.3
9508105_01_01,9508105,1,2.0,270.0
9508105_01_02,9508105,1,118.62,20.0
9508105_01_03,9508105,1,125.62,20.0
9508105_01_04,9508105,1,133.62,20.0
9508105_01_05,9508105,1,140.62,25.0
9508105_01_06,9508105,1,150.62,55.0
9508105_01_25,9508105,1,650.0,15.0
9508105_02_01,9508105,2,2.0,270.0
9508105_02_02,9508105,2,118.65,20.0
9508105_02_03,9508105,2,125.65,20.0
9508105_02_04,9508105,2,133.65,20.0
9508105_02_05,9508105,2,140.65,25.0
9508105_02_06,9508105,2,150.65,55.0
9508105_02_25,9508105,2,650.0,15.0
9508105_03_01,9508105,3,2.0,270.0
9508105_03_02,9508105,3,118.64,20.0
9508105_03_03,9508105,3,125.64,20.0
9508105_03_04,9508105,3,133.64,20.0
9508105_03_05,9508105,3,140.64,25.0
9508105_03_06,9508105,3,150.64,55.0
9508105_03_25,9508105,3,650.0,15.0
9508105_04_01,9508105,4,2.0,270.0
9508105_04_02,9508105,4,118.59,20.0
9508105_04_03,9508105,4,125.59,20.0
9508105_04_04,9508105,4,133.59,20.0
9508105_04_05,9508105,4,140.59,25.0
9508105_04_06,9508105,4,150.59,55.0
9508105_04_25,9508105,4,650.0,15.0
9508105_05_01,9508105,5,2.0,270.0
9508105_05_02,9508105,5,118.64,20.0
9508105_05_03,9508105,5,125.64,20.0
9508105_05_04,9508105,5,133.64,20.0
9508105_05_05,9508105,5,140.64,25.0
9508105_05_06,9508105,5,150.64,55.0
9508105_05_25,9508105,5,650.0,15.0
9508105_06_01,9508105,6,2.0,270.0
9508105_06_02,9508105,6,118.58,20.0
9508105_06_03,9508105,6,125.58,20.0
9508105_06_04,9508105,6,133.58,20.0
9508105_06_05,9508105,6,140.58,25.0
9508105_06_06,9508105,6,150.58,55.0
9508105_06_25,9508105,6,650.0,15.0
9508105_07_01,9508105,7,2.0,270.0
9508105_07_02,9508105,7,118.65,20.0
9508105_07_03,9508105,7,125.65,20.0
9508105_07_04,9508105,7,133.65,20.0
9508105_07_05,9508105,7,140.65,25.0
9508105_07_06,9508105,7,150.65,55.0
9508105_07_25,9508105,7,650.0,15.0
9508105_08_01,9508105,8,2.0,270.0
9508105_08_02,9508105,8,118.57,20.0
9508105_08_03,9508105,8,125.57,20.0
9508105_08_04,9508105,8,133.57,20.0
9508105_08_05,9508105,8,140.57,25.0
9508105_08_06,9508105,8,150.57,55.0
9508105_08_25,9508105,8,650.0,15.0
9508105_09_01,9508105,9,2.0,270.0
9508105_09_02,9508105,9,118.62,20.0
9508105_09_03,9508105,9,125.62,20.0
9508105_09_04,9508105,9,133.62,20.0
9508105_09_05,9508105,9,140.62,25.0
9508105_09_06,9508105,9,150.62,55.0
9508105_09_25,9508105,9,650.0,15.0
9508105_10_01,9508105,10,2.0,270.0
9508105_10_02,9508105,10,118.63,20.0
9508105_10_03,9508105,10,125.63,20.0
9508105_10_04,9508105,10,133.63,20.0
9508105_10_05,9508105,10,140.63,25.0
9508105_10_06,9508105,10,150.63,55.0
9508105_10_25,9508105,10,650.0,15.0
9508105_11_01,9508105,11,2.0,270.0
9508105_11_02,9508105,11,118.65,20.0
9508105_11_03,9508105,11,125.65,20.0
9508105_11_04,9508105,11,133.65,20.0
9508105_11_05,9508105,11,140.65,25.0
9508105_11_06,9508105,11,150.65,55.0
9508105_11_25,9508105,11,650.0,15.0
9508105_12_01,9508105,12,2.0,270.0
9508105_12_02,9508105,12,118.61,20.0
9508105_12_03,9508105,12,125.61,20.0
9508105_12_04,9508105,12,133.61,20.0
9508105_12_05,9508105,12,140.61,25.0
9508105_12_06,9508105,12,150.61,55.0
9508105_12_25,9508105,12,650.0,15.0
9508105_13_01,9508105,13,2.0,270.0
9508105_13_02,9508105,13,118.62,20.0
9508105_13_03,9508105,13,125.62,20.0
9508105_13_04,9508105,13,133.62,20.0
9508105_13_05,9508105,13,140.62,25.0
9508105_13_06,9508105,13,150.62,55.0
9508105_13_25,9508105,13,650.0,15.0
9508105_14_01,9508105,14,2.0,270.0
9508105_14_02,9508105,14,118.65,20.0
9508105_14_03,9508105,14,125.65,20.0
9508105_14_04,9508105,14,133.65,20.0
9508105_14_05,9508105,14,140.65,25.0
9508105_14_06,9508105,14,150.65,55.0
9508105_14_25,9508105,14,650.0,15.0
9508105_15_01,9508105,15,2.0,270.0
9508105_15_02,9508105,15,118.59,20.0
9508105_15_03,9508105,15,125.59,20.0
9508105_15_04,9508105,15,133.59,20.0
9508105_15_05,9508105,15,140.59,25.0
9508105_15_06,9508105,15,150.59,55.0
9508105_15_25,9508105,15,650.0,15.0
9508105_16_01,9508105,16,2.0,270.0
9508105_16_02,9508105,16,118.63,20.0
9508105_16_03,9508105,16,125.63,20.0
9508105_16_04,9508105,16,133.63,20.0
9508105_16_05,9508105,16,140.63,25.0
9508105_16_06,9508105,16,150.63,55.0
9508105_16_25,9508105,16,650.0,15.0
9508105_17_01,9508105,17,2.0,270.0
9508105_17_02,9508105,17,118.65,20.0
9508105_17_03,9508105,17,125.65,20.0
9508105_17_04,9508105,17,133.65,20.0
9508105_17_05,9508105,17,140.65,25.0
9508105_17_06,9508105,17,150.65,55.0
9508105_17_25,9508105,17,650.0,15.0
9508105_18_01,9508105,18,2.0,270.0
9508105_18_02,9508105,18,118.57,20.0
9508105_18_03,9508105,18,125.57,20.0
9508105_18_04,9508105,18,133.57,20.0
9508105_18_05,9508105,18,140.57,25.0
9508105_18_06,9508105,18,150.57,55.0
9508105_18_25,9508105,18,650.0,15.0
9508105_19_01,9508105,19,2.0,270.0
9508105_19_02,9508105,19,118.65,20.0
9508105_19_03,9508105,19,125.65,20.0
9508105_19_04,9508105,19,133.65,20.0
9508105_19_05,9508105,19,140.65,25.0
9508105_19_06,9508105,19,150.65,55.0
9508105_19_25,9508105,19,650.0,15.0
9508105_20_01,9508105,20,2.0,270.0
9508105_20_02,9508105,20,118.58,20.0
9508105_20_03,9508105,20,125.58,20.0
9508105_20_04,9508105,20,133.58,20.0
9508105_20_05,9508105,20,140.58,25.0
9508105_20_06,9508105,20,150.58,55.0
9508105_20_25,9508105,20,650.0,15.0
9508105_21_01,9508105,21,2.0,270.0
9508105_21_02,9508105,21,118.58,20.0
9508105_21_03,9508105,21,125.58,20.0
9508105_21_04,9508105,21,133.58,20.0
9508105_21_05,9508105,21,140.58,25.0
9508105_21_06,9508105,21,150.58,55.0
9508105_21_25,9508105,21,650.0,15.0
9508105_22_01,9508105,22,2.0,270.0
9508105_22_02,9508105,22,118.6,20.0
9508105_22_03,9508105,22,125.6,20.0
9508105_22_04,9508105,22,133.6,20.0
9508105_22_05,9508105,22,140.6,25.0
9508105_22_06,9508105,22,150.6,55.0
9508105_22_25,9508105,22,650.0,15.0
9508105_23_01,9508105,23,2.0,270.0
9508105_23_02,9508105,23,118.59,20.0
9508105_23_03,9508105,23,125.59,20.0
9508105_23_04,9508105,23,133.59,20.0
9508105_23_05,9508105,23,140.59,25.0
9508105_23_06,9508105,23,150.59,55.0
9508105_23_25,9508105,23,650.0,15.0
9508105_24_01,9508105,24,2.0,270.0
9508105_24_02,9508105,24,118.57,20.0
9508105_24_03,9508105,24,125.57,20.0
9508105_24_04,9508105,24,133.57,20.0
9508105_24_05,9508105,24,140.57,25.0
9508105_24_06,9508105,24,150.57,55.0
9508105_24_25,9508105,24,650.0,15.0
9508106_01_01,9508106,1,2.0,270.0
9508106_01_02,9508106,1,130.62,20.0
9508106_01_03,9508106,1,136.62,20.0
9508106_01_04,9508106,1,141.62,20.0
9508106_01_05,9508106,1,148.62,25.0
9508106_01_06,9508106,1,158.62,55.0
9508106_01_25,9508106,1,650.0,15.0
9508106_02_01,9508106,2,2.0,270.0
9508106_02_02,9508106,2,130.65,20.0
9508106_02_03,9508106,2,136.65,20.0
9508106_02_04,9508106,2,141.65,20.0
9508106_02_05,9508106,2,148.65,25.0
9508106_02_06,9508106,2,158.65,55.0
9508106_02_25,9508106,2,650.0,15.0
9508106_03_01,9508106,3,2.0,270.0
9508106_03_02,9508106,3,130.69,20.0
9508106_03_03,9508106,3,136.69,20.0
9508106_03_04,9508106,3,141.69,20.0
9508106_03_05,9508106,3,148.69,25.0
9508106_03_06,9508106,3,158.69,55.0
9508106_03_25,9508106,3,650.0,15.0
9508106_04_01,9508106,4,2.0,270.0
9508106_04_02,9508106,4,130.65,20.0
9508106_04_03,9508106,4,136.65,20.0
9508106_04_04,9508106,4,141.65,20.0
9508106_04_05,9508106,4,148.65,25.0
9508106_04_06,9508106,4,158.65,55.0
9508106_04_25,9508106,4,650.0,15.0
9508106_05_01,9508106,5,2.0,270.0
9508106_05_02,9508106,5,130.69,20.0
9508106_05_03,9508106,5,136.69,20.0
9508106_05_04,9508106,5,141.69,20.0
9508106_05_05,9508106,5,148.69,25.0
9508106_05_06,9508106,5,158.69,55.0
9508106_05_25,9508106,5,650.0,15.0
9508106_06_01,9508106,6,2.0,270.0
9508106_06_02,9508106,6,130.68,20.0
9508106_06_03,9508106,6,136.68,20.0
9508106_06_04,9508106,6,141.68,20.0
9508106_06_05,9508106,6,148.68,25.0
9508106_06_06,9508106,6,158.68,55.0
9508106_06_25,9508106,6,650.0,15.0
9508106_07_01,9508106,7,2.0,270.0
9508106_07_02,9508106,7,130.66,20.0
9508106_07_03,9508106,7,136.66,20.0
9508106_07_04,9508106,7,141.66,20.0
9508106_07_05,9508106,7,148.66,25.0
9508106_07_06,9508106,7,158.66,55.0
9508106_07_25,9508106,7,650.0,15.0
9508106_08_01,9508106,8,2.0,270.0
9508106_08_02,9508106,8,130.63,20.0
9508106_08_03,9508106,8,136.63,20.0
9508106_08_04,9508106,8,141.63,20.0
9508106_08_05,9508106,8,148.63,25.0
9508106_08_06,9508106,8,158.63,55.0
9508106_08_25,9508106,8,650.0,15.0
9508106_09_01,9508106,9,2.0,270.0
9508106_09_02,9508106,9,130.64,20.0
9508106_09_03,9508106,9,136.64,20.0
9508106_09_04,9508106,9,141.64,20.0
9508106_09_05,9508106,9,148.64,25.0
9508106_09_06,9508106,9,158.64,55.0
9508106_09_25,9508106,9,650.0,15.0
9508106_10_01,9508106,10,2.0,270.0
9508106_10_02,9508106,10,130.63,20.0
9508106_10_03,9508106,10,136.63,20.0
9508106_10_04,9508106,10,141.63,20.0
9508106_10_05,9508106,10,148.63,25.0
9508106_10_06,9508106,10,158.63,55.0
9508106_10_25,9508106,10,650.0,15.0
9508106_11_01,9508106,11,2.0,270.0
9508106_11_02,9508106,11,130.69,20.0
9508106_11_03,9508106,11,136.69,20.0
9508106_11_04,9508106,11,141.69,20.0
9508106_11_05,9508106,11,148.69,25.0
9508106_11_06,9508106,11,158.69,55.0
9508106_11_25,9508106,11,650.0,15.0
9508106_12_01,9508106,12,2.0,270.0
9508106_12_02,9508106,12,130.63,20.0
9508106_12_03,9508106,12,136.63,20.0
9508106_12_04,9508106,12,141.63,20.0
9508106_12_05,9508106,12,148.63,25.0
9508106_12_06,9508106,12,158.63,55.0
9508106_12_25,9508106,12,650.0,15.0
9508106_13_01,9508106,13,2.0,270.0
9508106_13_02,9508106,13,130.66,20.0
9508106_13_03,9508106,13,136.66,20.0
9508106_13_04,9508106,13,141.66,20.0
9508106_13_05,9508106,13,148.66,25.0
9508106_13_06,9508106,13,158.66,55.0
9508106_13_25,9508106,13,650.0,15.0
9508106_14_01,9508106,14,2.0,270.0
9508106_14_02,9508106,14,130.63,20.0
9508106_14_03,9508106,14,136.63,20.0
9508106_14_04,9508106,14,141.63,20.0
9508106_14_05,9508106,14,148.63,25.0
9508106_14_06,9508106,14,158.63,55.0
9508106_14_25,9508106,14,650.0,15.0
9508106_15_01,9508106,15,2.0,270.0
9508106_15_02,9508106,15,130.68,20.0
9508106_15_03,9508106,15,136.68,20.0
9508106_15_04,9508106,15,141.68,20.0
9508106_15_05,9508106,15,148.68,25.0
9508106_15_06,9508106,15,158.68,55.0
9508106_15_25,9508106,15,650.0,15.0
9508106_16_01,9508106,16,2.0,270.0
9508106_16_02,9508106,16,130.62,20.0
9508106_16_03,9508106,16,136.62,20.0
9508106_16_04,9508106,16,141.62,20.0
9508106_16_05,9508106,16,148.62,25.0
9508106_16_06,9508106,16,158.62,55.0
9508106_16_25,9508106,16,650.0,15.0
9508106_17_01,9508106,17,2.0,270.0
9508106_17_02,9508106,17,130.63,20.0
9508106_17_03,9508106,17,136.63,20.0
9508106_17_04,9508106,17,141.63,20.0
9508106_17_05,9508106,17,148.63,25.0
9508106_17_06,9508106,17,158.63,55.0
9508106_17_25,9508106,17,650.0,15.0
9508106_18_01,9508106,18,2.0,270.0
9508106_18_02,9508106,18,130.7,20.0
9508106_18_03,9508106,18,136.7,20.0
9508106_18_04,9508106,18,141.7,20.0
9508106_18_05,9508106,18,148.7,25.0
9508106_18_06,9508106,18,158.7,55.0
9508106_18_25,9508106,18,650.0,15.0
9508106_19_01,9508106,19,2.0,270.0
9508106_19_02,9508106,19,130.68,20.0
9508106_19_03,9508106,19,136.68,20.0
9508106_19_04,9508106,19,141.68,20.0
9508106_19_05,9508106,19,148.68,25.0
9508106_19_06,9508106,19,158.68,55.0
9508106_19_25,9508106,19,650.0,15.0
9508106_20_01,9508106,20,2.0,270.0
9508106_20_02,9508106,20,130.66,20.0
9508106_20_03,9508106,20,136.66,20.0
9508106_20_04,9508106,20,141.66,20.0
9508106_20_05,9508106,20,148.66,25.0
9508106_20_06,9508106,20,158.66,55.0
9508106_20_25,9508106,20,650.0,15.0
9508106_21_01,9508106,21,2.0,270.0
9508106_21_02,9508106,21,130.69,20.0
9508106_21_03,9508106,21,136.69,20.0
9508106_21_04,9508106,21,141.69,20.0
9508106_21_05,9508106,21,148.69,25.0
9508106_21_06,9508106,21,158.69,55.0
9508106_21_25,9508106,21,650.0,15.0
9508106_22_01,9508106,22,2.0,270.0
9508106_22_02,9508106,22,130.7,20.0
9508106_22_03,9508106,22,136.7,20.0
9508106_22_04,9508106,22,141.7,20.0
9508106_22_05,9508106,22,148.7,25.0
9508106_22_06,9508106,22,158.7,55.0
9508106_22_25,9508106,22,650.0,15.0
9508106_23_01,9508106,23,2.0,270.0
9508106_23_02,9508106,23,130.68,20.0
9508106_23_03,9508106,23,136.68,20.0
9508106_23_04,9508106,23,141.68,20.0
9508106_23_05,9508106,23,148.68,25.0
9508106_23_06,9508106,23,158.68,55.0
9508106_23_25,9508106,23,650.0,15.0
9508106_24_01,9508106,24,2.0,270.0
9508106_24_02,9508106,24,130.64,20.0
9508106_24_03,9508106,24,136.64,20.0
9508106_24_04,9508106,24,141.64,20.0
9508106_24_05,9508106,24,148.64,25.0
9508106_24_06,9508106,24,158.64,55.0
9508106_24_25,9508106,24,650.0,15.0
9508117_01_01,9508117,1,0.0,100.0
9508117_01_06,9508117,1,156.65,150.0
9508117_01_25,9508117,1,650.0,142.0
9508117_02_01,9508117,2,0.0,230.0
9508117_02_06,9508117,2,156.58,20.0
9508117_02_25,9508117,2,650.0,142.0
9508117_03_01,9508117,3,0.0,295.0
9508117_03_02,9508117,3,131.65,20.0
9508117_03_03,9508117,3,134.65,10.0
9508117_03_04,9508117,3,136.65,25.0
9508117_03_05,9508117,3,151.65,10.0
9508117_03_06,9508117,3,156.65,10.0
9508117_03_25,9508117,3,650.0,22.0
9508117_04_01,9508117,4,0.0,295.0
9508117_04_02,9508117,4,131.64,20.0
9508117_04_03,9508117,4,134.64,10.0
9508117_04_04,9508117,4,136.64,25.0
9508117_04_05,9508117,4,151.64,10.0
9508117_04_06,9508117,4,156.64,10.0
9508117_04_25,9508117,4,650.0,22.0
9508117_05_01,9508117,5,4.0,295.0
9508117_05_02,9508117,5,131.62,20.0
9508117_05_03,9508117,5,134.62,10.0
9508117_05_04,9508117,5,136.62,25.0
9508117_05_05,9508117,5,151.62,10.0
9508117_05_06,9508117,5,156.62,10.0
9508117_05_25,9508117,5,650.0,22.0
9508117_06_01,9508117,6,4.0,295.0
9508117_06_02,9508117,6,131.6,20.0
9508117_06_03,9508117,6,134.6,10.0
9508117_06_04,9508117,6,136.6,25.0
9508117_06_05,9508117,6,151.6,10.0
9508117_06_06,9508117,6,156.6,10.0
9508117_06_25,9508117,6,650.0,22.0
9508117_07_01,9508117,7,4.0,295.0
9508117_07_02,9508117,7,131.65,20.0
9508117_07_03,9508117,7,134.65,10.0
