id,t,p,q
7194,20,240,-4.8
7195,20,234.91,-7.1
7196,20,228.43,-61.9
7197,20,225,-3
7198,20,206,-10
7199,20,200,-3.8
7200,20,198.43,-22.4
7201,20,190,-1
7202,20,180,-2
7203,20,179.62,-37.5
7204,20,176.62,-37.5
7205,20,174.62,-37.5
7206,20,172.62,-37.5
7207,20,169.81,-20.1
7208,20,168.43,-33.8
7209,20,168.14,-50
7210,20,166.43,-28.2
7211,20,162.73,-15
7212,20,155.7,-7
7213,20,155.48,-1.3
7214,20,152.99,-21
7215,20,148.3,-25
7216,20,147.36,-4.2
7217,20,147.09,-66
7218,20,146.1,-84
7219,20,141.59,-1
7220,20,141.58,-1
7221,20,141.1,-25
7222,20,140.3,-25
7223,20,137.73,-127.9
7224,20,137,-105
7225,20,133.3,-25
7226,20,133,-24
7227,20,131,-330
7228,20,125,-0.1
7229,20,122,-30
7230,20,120.5,-33.5
7231,20,119.5,-148.4
7232,20,100,-1.2
7233,20,94.52,-40
7234,20,90,-34
7235,20,89.5,-60
7236,20,85,-48.4
7237,20,75,-39
7238,20,74.99,-51
7239,20,69.99,-22
7240,20,69.98,-16
7241,20,69,-100
7242,20,55.6,-50
7243,20,47.3,-50
7244,20,46.98,-3.7
7245,20,5,-20
7246,20,1,-0.2
7247,20,0.01,-10
7248,20,0,-20
7249,20,-244.4,-127
7250,20,-252.7,-75
7251,20,-499,-1.9
7252,20,-500,-3.6
7253,21,4000,29.5
7254,21,3000,1.6
7255,21,853,0.4
7256,21,400,1
7257,21,352,6.2
7258,21,294.27,6.2
7259,21,291.9,30
7260,21,281.9,10
7261,21,271.9,10
7262,21,266.7,50
7263,21,262,148.1
7264,21,261,2268
7265,21,260,364
7266,21,259,373
7267,21,258,2811
7268,21,257.5,366
7269,21,257,1249
7270,21,256.9,459.1
7271,21,256,608.8
7272,21,255,2284.7
7273,21,254.2,220
7274,21,253.79,103
7275,21,253.15,103
7276,21,252.93,385.2
7277,21,248.61,86.5
7278,21,245.2,159.5
7279,21,245,101.4
7280,21,243.97,75
7281,21,241.9,10
7282,21,240,2011.5
7283,21,237.3,399.7
7284,21,231.9,10
7285,21,231.6,44.7
7286,21,229,45
7287,21,228,58
7288,21,227,30
7289,21,221.9,10
7290,21,221,751
7291,21,220,76.2
7292,21,211.9,10
7293,21,210,320.5
7294,21,209,25
7295,21,207.72,2
7296,21,201.9,10
7297,21,200.17,38
7298,21,200.07,60
7299,21,200.03,17.4
7300,21,200,101
7301,21,197,52.8
7302,21,195,149
7303,21,191.9,49.9
7304,21,190,156.7
7305,21,187.17,182
7306,21,184.89,59
7307,21,183.14,51.5
7308,21,182.3,25.6
7309,21,181.85,15
7310,21,180.92,7.9
7311,21,179.35,36.4
7312,21,179.32,370
7313,21,177.18,2
7314,21,176.85,380
7315,21,174.5,40.8
7316,21,173.47,400
7317,21,172.94,400
7318,21,171.7,10
7319,21,170,46
7320,21,168.57,345
7321,21,168.25,379
7322,21,166.7,50
7323,21,166.53,131
7324,21,165.1,20
7325,21,165,23
7326,21,164.6,204
7327,21,164.22,42.6
7328,21,163.72,50
7329,21,163.71,100
7330,21,163.65,183
7331,21,163.24,175
7332,21,160.64,379
7333,21,160,132.7
7334,21,159,16.4
7335,21,158.95,203
7336,21,158.91,182
7337,21,157.3,110
7338,21,156.76,28.4
7339,21,156.6,100
7340,21,155.22,119.3
7341,21,155.11,30
7342,21,155,50
7343,21,153.64,0.1
7344,21,152.14,13.6
7345,21,152.03,40.1
7346,21,150,47.5
7347,21,149.85,3.9
7348,21,148,54.4
7349,21,147.28,1
7350,21,146.95,5
7351,21,146.43,18.6
7352,21,145.19,202
7353,21,145.1,369
7354,21,145.05,174
7355,21,145,20
7356,21,144.93,47
7357,21,144,27
7358,21,142.35,120
7359,21,142.06,11.6
7360,21,140.6,1.1
7361,21,140,152
7362,21,139.46,4.8
7363,21,139,20
7364,21,138.75,0.4
7365,21,138.45,50
7366,21,138.4,1
7367,21,138.29,3.9
7368,21,138.11,120
7369,21,138.1,63
7370,21,136.4,1.1
7371,21,136.36,5.6
7372,21,135,212.6
7373,21,134.46,50
7374,21,134.4,85
7375,21,134.22,40
7376,21,133.85,390
7377,21,133.5,39.7
7378,21,133.25,66
7379,21,132.49,102
7380,21,132.08,15
7381,21,132.03,27
7382,21,131.26,1.3
7383,21,131.09,400
7384,21,130.22,0.5
7385,21,130,233.8
7386,21,128.22,40
7387,21,128,76
7388,21,127.62,3.5
7389,21,127.22,25
7390,21,127.17,720
7391,21,126.36,10.2
7392,21,126.22,21
7393,21,126.06,35.7
7394,21,125.62,4
7395,21,125,200
7396,21,124.39,1.3
7397,21,124.23,1.5
7398,21,121.05,1.8
7399,21,120.9,433.3
7400,21,120.86,1.3
7401,21,120,295.9
7402,21,119.32,385
7403,21,117.71,31.6
7404,21,117.63,9.1
7405,21,117.19,0.9
7406,21,116,173
7407,21,115.84,183
7408,21,115.45,9.2
7409,21,115.4,0.3
7410,21,115.22,47
7411,21,115,190
7412,21,113.54,10
7413,21,113.52,153
7414,21,113.33,141.9
7415,21,112.19,0.5
7416,21,112.18,188
7417,21,112,78
7418,21,111.1,487
7419,21,111,108.3
7420,21,110,66.5
7421,21,108.45,114
7422,21,108,24.7
7423,21,107.72,192
7424,21,107.68,2
7425,21,107.19,3.7
7426,21,106.83,3.9
7427,21,106.72,9.4
7428,21,106.55,5.9
7429,21,106.35,173
7430,21,106.24,8.2
7431,21,105.5,180
7432,21,105.4,158
7433,21,104.97,146
7434,21,104.4,138
7435,21,103.88,218
7436,21,103.33,31.8
7437,21,102.26,2.7
7438,21,102.11,184
7439,21,102,6.2
7440,21,101.9,99.9
7441,21,101.08,23.8
7442,21,100,101.4
7443,21,98.16,170.7
7444,21,97.3,151
7445,21,96.64,168.7
7446,21,95.41,151
7447,21,95,91.4
7448,21,92.67,2.4
7449,21,92.5,110
7450,21,92.46,7.7
7451,21,92.14,2.8
7452,21,92.09,4.2
7453,21,92,60
7454,21,90.73,6.9
7455,21,90,70
7456,21,89.5,60
7457,21,89.02,11.6
7458,21,89,60
7459,21,88.49,7
7460,21,87.5,60
7461,21,86.5,60
7462,21,85.51,15.3
7463,21,85.05,5
7464,21,85,60
7465,21,83.71,300
7466,21,78.43,0.5
7467,21,75,400
7468,21,70,90
7469,21,69.65,0.7
7470,21,64.13,4.2
7471,21,64,32
7472,21,57.2,2.8
7473,21,57.04,1.2
7474,21,56.9,0.6
7475,21,56.85,5.4
7476,21,56.71,31
7477,21,55.95,11
7478,21,55.66,2.7
7479,21,54.37,1.3
7480,21,50,34.2
7481,21,49.84,50
7482,21,49.69,1
7483,21,49.59,0.3
7484,21,48.9,3.8
7485,21,47.53,1
7486,21,47.44,0.6
7487,21,46.9,30.5
7488,21,45.58,6
7489,21,42.65,1
7490,21,41.89,14
7491,21,40.47,0.4
7492,21,39.81,4
7493,21,35.58,27.4
7494,21,35.52,69.6
7495,21,35.49,3.7
7496,21,35.45,1.5
7497,21,34.94,1.3
7498,21,34.74,0.1
7499,21,31.22,1
7500,21,31,15.6
7501,21,28.48,5.7
7502,21,20.9,0.5
7503,21,20.89,2.5
7504,21,20,32
7505,21,15,26.2
7506,21,14.71,11.7
7507,21,10,16.9
7508,21,6,0.2
7509,21,5,343.8
7510,21,3,66
7511,21,1,1024.3
7512,21,0.2,39.5
7513,21,0.1,6.8
7514,21,0.01,131
7515,21,0,11487.4
7516,21,-0.01,216.6
7517,21,-0.99,0.7
7518,21,-1,308
7519,21,-2,32.6
7520,21,-5,32.2
7521,21,-5.5,512.5
7522,21,-6.95,2.1
7523,21,-6.97,1
7524,21,-10,80.8
7525,21,-50,100
7526,21,-100,169
7527,21,-500,1330.5
7528,21,4000,-23492.6
7529,21,3999,-4.7
7530,21,3950,-21.3
7531,21,3500,-0.1
7532,21,3000,-3336.9
7533,21,2000,-8
7534,21,1500,-30
7535,21,1100,-1280.8
7536,21,1000,-434
7537,21,999,-15.7
7538,21,934.33,-502.4
7539,21,900,-2.9
7540,21,853,-158.6
7541,21,802,-18
7542,21,800,-2364
7543,21,777,-1.9
7544,21,700,-180.3
7545,21,650,-65
7546,21,600,-0.1
7547,21,553,-14
7548,21,501,-150.5
7549,21,500.13,-0.5
7550,21,500,-1319.6
7551,21,407.19,-4.5
7552,21,400,-485.6
7553,21,384.89,-0.6
7554,21,375,-545
7555,21,350,-689.7
7556,21,348.21,-6.8
7557,21,347.41,-164.4
7558,21,320.7,-7.2
7559,21,320,-478.1
7560,21,307.19,-0.4
7561,21,303,-369.1
7562,21,300,-851.2
7563,21,288,-3.5
7564,21,280,-1.6
7565,21,275,-0.3
7566,21,250,-56.3
7567,21,244.8,-0.3
7568,21,243.55,-25.5
7569,21,243.31,-5
7570,21,240,-0.1
7571,21,236.36,-4.5
7572,21,235.53,-4.3
7573,21,230.55,-13.3
7574,21,225,-4.8
7575,21,220.7,-7.2
7576,21,218.6,-58.1
7577,21,200.02,-20
7578,21,200.01,-66
7579,21,200,-8
7580,21,190,-1
7581,21,188.6,-21.1
7582,21,181.03,-131.2
7583,21,181,-50
7584,21,170.49,-18.9
7585,21,168,-25
7586,21,167.49,-18.7
7587,21,165.49,-18.7
7588,21,163.49,-18.7
7589,21,158.9,-25
7590,21,158.71,-50
7591,21,158.6,-31.5
7592,21,156.6,-26.7
7593,21,156.3,-25
7594,21,156.03,-15
7595,21,155.11,-20.2
7596,21,151.1,-25
7597,21,149.4,-35
7598,21,148.7,-25
7599,21,148.5,-117
7600,21,146.9,-58
7601,21,146.1,-90
7602,21,143.03,-2.5
7603,21,138.29,-21
7604,21,137.49,-8.5
7605,21,137,-105
7606,21,135.6,-1
7607,21,133,-29
7608,21,132.29,-1
7609,21,132.28,-1
7610,21,131,-330
7611,21,126.5,-40.7
7612,21,122,-30
7613,21,120.53,-0.2
7614,21,115.4,-30.3
7615,21,110.1,-21
7616,21,104.5,-147.7
7617,21,95.53,-1.3
7618,21,94.52,-40
7619,21,91.2,-3
7620,21,90,-34
7621,21,85,-48.4
7622,21,75,-39
7623,21,74.5,-60
7624,21,72,-3
7625,21,69,-100
7626,21,66.7,-50
7627,21,64,-50
7628,21,44.14,-3.7
7629,21,1,-0.2
7630,21,0.01,-10
7631,21,-233.3,-147
7632,21,-236,-100
7633,21,-499,-1.9
7634,21,-500,-3.7
7635,22,4000,29.4
7636,22,3000,1.4
7637,22,990,7.5
7638,22,853,0.4
7639,22,400,1
7640,22,337,6.2
7641,22,282,30
7642,22,276.52,7.1
7643,22,272,10
7644,22,262,158.1
7645,22,261,2388
7646,22,260,365
7647,22,259,375
7648,22,258,2814
7649,22,257.5,366
7650,22,257,1229
7651,22,256.9,459.1
7652,22,256,570.7
7653,22,255,2092.7
7654,22,254.2,220
7655,22,254.06,386.4
7656,22,253.79,103
7657,22,253.15,103
7658,22,252,10
7659,22,248.61,87.1
7660,22,246.5,14
7661,22,245.2,164.3
7662,22,245,98.1
7663,22,243.97,75
7664,22,240,1038.7
7665,22,237.32,401.8
7666,22,232,10
7667,22,231.6,44.7
7668,22,229,45
7669,22,228,58
7670,22,222,10
7671,22,221,758
7672,22,220,70.2
7673,22,212,40
7674,22,210,320.5
7675,22,207.72,2
7676,22,202,10
7677,22,200.15,38
7678,22,200.05,60
7679,22,200.03,17.4
7680,22,200,101
7681,22,195,141
7682,22,192,10
7683,22,190,157.5
7684,22,187.17,182
7685,22,185,352.4
7686,22,184.89,59
7687,22,182,102.8
7688,22,181.85,15
7689,22,180.92,7.9
7690,22,179.32,370
7691,22,176.85,380
7692,22,173.47,400
7693,22,172.94,400
7694,22,170,36
7695,22,168.57,345
7696,22,166.55,131
7697,22,165,23
7698,22,164.1,208
7699,22,163.68,188
7700,22,163.28,175
7701,22,160.5,25.2
7702,22,160,132.7
7703,22,158.97,203
7704,22,158.61,185
7705,22,157.3,110
7706,22,155,50
7707,22,153.5,39.7
7708,22,152.14,13.6
7709,22,150,47.5
7710,22,148.77,382
7711,22,146.9,10
7712,22,145.1,369
7713,22,145,20
7714,22,144.93,47
7715,22,144.69,28.1
7716,22,144,27
7717,22,143.78,379
7718,22,142.35,296
7719,22,141.2,5
7720,22,140,152
7721,22,139.6,14.8
7722,22,139.1,2
7723,22,139,20
7724,22,138.49,50
7725,22,138.11,308
7726,22,138.1,63
7727,22,138.02,1
7728,22,137.97,30
7729,22,137.2,11
7730,22,137.1,2
7731,22,136.5,40.1
7732,22,136.36,5.6
7733,22,136.24,4
7734,22,135.68,50
7735,22,135.67,150
7736,22,135,140.8
7737,22,134.94,18.5
7738,22,134.46,204
7739,22,134.41,85
7740,22,134.33,174
7741,22,134.24,5
7742,22,134.22,40
7743,22,134,32
7744,22,133.85,390
7745,22,133.27,150
7746,22,133.25,66
7747,22,133,214.4
7748,22,132.49,102
7749,22,132.08,15
7750,22,131.45,4
7751,22,131.09,400
7752,22,130.56,1.5
7753,22,130.22,0.5
7754,22,130,235.6
7755,22,128.52,5
7756,22,128.27,100
7757,22,128.22,40
7758,22,128,76
7759,22,127.22,25
7760,22,127.17,720
7761,22,126.84,11.6
7762,22,126.46,0.4
7763,22,126.36,10.2
7764,22,126.22,30.9
7765,22,125.62,2.6
7766,22,125,99
7767,22,123.52,49.3
7768,22,121.44,20
7769,22,121.15,4.1
7770,22,120.71,415.8
7771,22,120,297.5
7772,22,119.26,386.5
7773,22,116.6,27
7774,22,116,159
7775,22,115.84,182
7776,22,115.22,47
7777,22,115,196.4
7778,22,114.1,1.1
7779,22,113.81,3.6
7780,22,113.52,155
7781,22,113.33,141.6
7782,22,112.17,191
7783,22,112,78
7784,22,111.9,1
7785,22,111.1,486
7786,22,111,109.6
7787,22,110.95,87.8
7788,22,110.86,35.7
7789,22,110.61,31.7
7790,22,110,66.5
7791,22,109.9,1.1
7792,22,108.49,114
7793,22,108.27,1
7794,22,108,25.1
7795,22,107.91,194
7796,22,107.32,1.6
7797,22,107.12,10.2
7798,22,105.5,180
7799,22,105.4,158
7800,22,104.97,148
7801,22,104.41,139
7802,22,103.69,222
7803,22,103.33,31.8
7804,22,103.28,0.4
7805,22,101.92,9.2
7806,22,101.13,9.1
7807,22,101.08,24.1
7808,22,100.66,10
7809,22,100,101.6
7810,22,98.26,2.7
7811,22,98.16,172
7812,22,97.3,155
7813,22,96.97,170.7
7814,22,95.41,153
7815,22,95,92.5
7816,22,94.72,9
7817,22,94.45,2.4
7818,22,94.39,3.8
7819,22,94.35,6
7820,22,92.67,2.4
7821,22,92.5,110
7822,22,92.05,5
7823,22,92,160.2
7824,22,91.75,33.6
7825,22,90.5,2
7826,22,90,76.9
7827,22,89.5,60
7828,22,89.02,11.7
7829,22,89,60
7830,22,88.49,7
7831,22,88.27,1.7
7832,22,88.26,3.3
7833,22,88.25,8.1
7834,22,87.5,60
7835,22,87,6.2
7836,22,86.5,60
7837,22,85,60
7838,22,82.25,2.9
7839,22,82.19,4.2
7840,22,81.89,7.6
7841,22,81.88,6.5
7842,22,75.62,4.9
7843,22,75.56,15.7
7844,22,75,475
7845,22,70,90
7846,22,69.25,0.5
7847,22,62.86,0.6
7848,22,56.58,3.8
7849,22,55.67,300
7850,22,51.77,1.2
7851,22,51.64,2.9
7852,22,50.6,2.7
7853,22,50.33,30.7
7854,22,50.32,5.9
7855,22,50,34.5
7856,22,49.22,1.3
7857,22,44.2,1
7858,22,44.18,0.2
7859,22,44.14,50
7860,22,44.1,4
7861,22,43.05,0.4
7862,22,43.02,1
7863,22,41.91,11.9
7864,22,40.54,6
7865,22,37.94,18.2
7866,22,37.8,1
7867,22,37,63.4
7868,22,36.5,0.4
7869,22,36,47
7870,22,35.47,4
7871,22,31.66,0.2
7872,22,31.54,1.1
7873,22,31.49,66.1
7874,22,31.48,25.3
7875,22,31.46,3.7
7876,22,31.45,1.5
7877,22,31.44,0.9
7878,22,31,14.9
7879,22,27.77,1
7880,22,25.21,5
7881,22,20,32
7882,22,18.93,2.5
7883,22,18.92,0.3
7884,22,15,27.4
7885,22,13.83,13.3
7886,22,10,16.8
7887,22,6,0.2
7888,22,5,275.6
7889,22,3,66
7890,22,1,1034.9
7891,22,0.2,39.5
7892,22,0.1,6.7
7893,22,0.01,129.7
7894,22,0,12014.6
7895,22,-0.01,251.1
7896,22,-0.99,0.9
7897,22,-1,301.8
7898,22,-1.26,1.8
7899,22,-2,35
7900,22,-5,33
7901,22,-5.5,514.2
7902,22,-6.3,1
7903,22,-6.31,2.2
7904,22,-10,84.4
7905,22,-50,100
7906,22,-100,153
7907,22,-500,1558.9
7908,22,4000,-21745.3
7909,22,3999,-4.3
7910,22,3950,-19.5
7911,22,3500,-0.1
7912,22,3000,-3266.4
7913,22,2000,-8
7914,22,1100,-1287.1
7915,22,1000,-383.8
7916,22,999,-14.5
7917,22,924,-473.8
7918,22,900,-2.5
7919,22,853,-150.2
7920,22,802,-10
7921,22,800,-2139.1
7922,22,777,-2
7923,22,700,-158.9
7924,22,650,-56.8
7925,22,600,-0.1
7926,22,501,-135.4
7927,22,500.13,-0.5
7928,22,500,-1133
7929,22,400,-405.8
7930,22,375,-492
7931,22,354.66,-0.4
7932,22,350,-624.4
7933,22,337.88,-3.9
7934,22,337.8,-169.3
7935,22,320,-442.8
7936,22,307.39,-6.7
7937,22,300,-548.7
7938,22,288,-351.1
7939,22,280,-1.6
7940,22,275,-0.3
7941,22,250,-62
7942,22,237.88,-0.4
7943,22,228,-24.2
7944,22,226.45,-3.8
7945,22,224.8,-0.2
7946,22,224.46,-4.9
7947,22,219.05,-4.4
7948,22,212.76,-15.2
7949,22,207.39,-6.7
7950,22,200.02,-20
7951,22,200.01,-64
7952,22,200,-5.5
7953,22,190.27,-53.2
7954,22,190,-0.8
7955,22,165,-50
7956,22,160.27,-19.3
7957,22,139.5,-25
7958,22,137.97,-20
7959,22,137,-105
7960,22,135.95,-15
7961,22,135.6,-14
7962,22,133.4,-122
7963,22,132.9,-25
7964,22,132.5,-25
7965,22,132.11,-2
7966,22,131.4,-15
7967,22,131,-200
7968,22,130.61,-25
7969,22,130.27,-29
7970,22,129.7,-200
7971,22,129.5,-7
7972,22,128.9,-46
7973,22,128.27,-24.2
7974,22,125.9,-25
7975,22,125.7,-200
7976,22,123.02,-1
7977,22,123.01,-1
7978,22,122,-30
7979,22,121.15,-21
7980,22,120.61,-25
7981,22,119.91,-58
7982,22,113.11,-25
7983,22,111.45,-0.2
7984,22,110.95,-120.8
7985,22,110.1,-21
7986,22,100.11,-25
7987,22,95,-3.4
7988,22,94.52,-40
7989,22,94,-1.5
7990,22,93,-148.1
7991,22,92,-30
7992,22,91.2,-3
7993,22,90,-34
7994,22,89.5,-1
7995,22,88.25,-33.6
7996,22,86.45,-1.8
7997,22,85,-48.4
7998,22,75,-39
7999,22,72,-14
8000,22,69,-100
8001,22,63,-60
8002,22,46.5,-50
8003,22,41.48,-3.5
8004,22,39.9,-50
8005,22,1,-0.4
8006,22,0.01,-298.2
8007,22,0,-20
8008,22,-253.5,-150
8009,22,-260.1,-150
8010,22,-499,-1.9
8011,22,-500,-3.7
8012,23,4000,29.4
8013,23,3000,1.9
8014,23,990,7.5
8015,23,853,0.4
8016,23,400,1
8017,23,335.33,6.2
8018,23,273.9,20
8019,23,262,542.1
8020,23,261.5,466
8021,23,261,3105
8022,23,260,366
8023,23,259,376
8024,23,258,2815
8025,23,257.5,94.8
8026,23,257,1229
8027,23,256.9,459.1
8028,23,256,513.8
8029,23,255,2204.1
8030,23,254.48,387
8031,23,254.2,1285
8032,23,253.99,8
8033,23,253.79,103
8034,23,253.15,103
8035,23,248.61,87.7
8036,23,245.2,174.8
8037,23,245,94.7
8038,23,243.97,75
8039,23,243.9,10
8040,23,240,253.5
8041,23,239.4,49
8042,23,237.38,403.5
8043,23,231.6,44.7
8044,23,229,45
8045,23,228,58
8046,23,221,763
8047,23,220,73.2
8048,23,213.9,10
8049,23,210.33,30
8050,23,210,320.5
8051,23,207.72,2
8052,23,200.21,38
8053,23,200.11,60
8054,23,200.03,17.4
8055,23,200,121
8056,23,195,143
8057,23,190,157.9
8058,23,187.17,182
8059,23,185,1079
8060,23,184.89,59
8061,23,181.85,15
8062,23,180.92,7.9
8063,23,180.33,52.6
8064,23,179.32,370
8065,23,176.85,380
8066,23,173.9,50.1
8067,23,173.47,400
8068,23,172.94,400
8069,23,170,515.1
8070,23,168.57,345
8071,23,166.55,131
8072,23,165,23
8073,23,163.77,211
8074,23,163.76,189
8075,23,163.32,175
8076,23,160,140
8077,23,158.97,204
8078,23,158.43,187
8079,23,157.3,110
8080,23,156.74,94.2
8081,23,155,50
8082,23,153.4,25
8083,23,152.14,13.6
8084,23,150,47.5
8085,23,146.4,38.2
8086,23,145.1,369
8087,23,145,20
8088,23,144.93,47
8089,23,144,27
8090,23,141.83,384
8091,23,140,152
8092,23,139,20
8093,23,138.54,50
8094,23,138.1,63
8095,23,137.07,380
8096,23,136.36,5.6
8097,23,136.04,27.6
8098,23,135.78,20
8099,23,135,225.2
8100,23,134.53,85
8101,23,134.22,40
8102,23,133.85,390
8103,23,133.25,66
8104,23,132.5,12.8
8105,23,132.49,102
8106,23,132.08,15
8107,23,132,84.6
8108,23,131.09,400
8109,23,130.45,30
8110,23,130.22,0.5
8111,23,130.09,50
8112,23,130.08,100
8113,23,130,292.9
8114,23,129.4,40.1
8115,23,129.06,150
8116,23,128.22,40
8117,23,128.19,205
8118,23,128.06,174
8119,23,128,55
8120,23,127.24,4
8121,23,127.17,720
8122,23,126.99,1
8123,23,126.71,18.3
8124,23,126.36,10.2
8125,23,126.22,164.6
8126,23,125,173.1
8127,23,120.67,4.8
8128,23,120.49,416.9
8129,23,120.39,1.3
8130,23,120,122.9
8131,23,119.4,11.6
8132,23,119.24,386.8
8133,23,119.14,0.4
8134,23,117.39,195
8135,23,116,56
8136,23,115.84,182
8137,23,115.67,48.6
8138,23,115.5,190
8139,23,115,197.9
8140,23,113.63,4.1
8141,23,113.52,156
8142,23,113.33,0.1
8143,23,112.17,192
8144,23,112,78
8145,23,111.1,486
8146,23,110,66.5
8147,23,109.4,27
8148,23,108.54,114
8149,23,108.08,195
8150,23,108,25.4
8151,23,106.76,2
8152,23,106.66,269.8
8153,23,105.5,185
8154,23,105.4,159
8155,23,104.53,140
8156,23,103.72,223
8157,23,103.06,35.7
8158,23,101.85,1.1
8159,23,101.6,31.8
8160,23,101.5,1.7
8161,23,101.08,24.4
8162,23,100.93,10
8163,23,100,7
8164,23,99.65,1
8165,23,98.16,172.3
8166,23,97.65,1.1
8167,23,97.3,158
8168,23,97.23,171.6
8169,23,97.01,0.9
8170,23,96.5,9.2
8171,23,95.62,10
8172,23,95,92.6
8173,23,94.14,9.1
8174,23,92.67,2.4
8175,23,92.5,110
8176,23,92.01,0.4
8177,23,92,60
8178,23,90,84.6
8179,23,89.5,60
8180,23,89.45,5.5
8181,23,89.22,3.4
8182,23,89.14,8.8
8183,23,89.02,11.9
8184,23,89,60
8185,23,88.49,7
8186,23,87.5,60
8187,23,87.01,2.6
8188,23,86.5,60
8189,23,85.33,6.2
8190,23,85,60
8191,23,83.9,99.9
8192,23,77.61,4.2
8193,23,77.5,3
8194,23,77.39,13.5
8195,23,77.01,5
8196,23,77,13
8197,23,75,195
8198,23,71.6,5.4
8199,23,71.45,15.4
8200,23,70,82
8201,23,65.35,0.4
8202,23,59.6,0.5
8203,23,53.63,2.9
8204,23,50.08,282
8205,23,50,34.6
8206,23,48.92,1.1
8207,23,48.68,2.8
8208,23,47.82,5.7
8209,23,47.66,2.7
8210,23,47.61,29.5
8211,23,46.51,1.3
8212,23,41.85,1
8213,23,41.76,49.6
8214,23,41.71,0.1
8215,23,41.53,3.9
8216,23,40.55,1.3
8217,23,38.13,0.1
8218,23,38.04,6
8219,23,35.74,22.7
8220,23,35.64,1
8221,23,34.43,0.3
8222,23,33.76,20.7
8223,23,33.22,4
8224,23,31,15.6
8225,23,30,47
8226,23,29.89,0.9
8227,23,29.88,1.7
8228,23,29.86,22.6
8229,23,29.82,62.1
8230,23,29.73,0.1
8231,23,29.7,3.7
8232,23,28.9,73
8233,23,26.18,1
8234,23,23.83,5
8235,23,20,32
8236,23,17.9,0.3
8237,23,17.85,2.5
8238,23,15,27.6
8239,23,12.7,15.7
8240,23,10.5,30.4
8241,23,10,17
8242,23,6,0.2
8243,23,5,120
8244,23,3,66
8245,23,1.33,25
8246,23,1,949.9
8247,23,0.2,39.5
8248,23,0.1,6.8
8249,23,0.01,125.2
8250,23,0,11470.7
8251,23,-0.01,225.6
8252,23,-0.99,1.1
8253,23,-1,292.6
8254,23,-2,37.1
8255,23,-5,33.5
8256,23,-5.5,397
8257,23,-5.94,2.3
8258,23,-5.97,1
8259,23,-10,94.7
8260,23,-50,100
8261,23,-100,102
8262,23,-500,2020.9
8263,23,4000,-19645.7
8264,23,3999,-3.7
8265,23,3950,-18.4
8266,23,3500,-0.1
8267,23,3000,-3138
8268,23,2000,-8
8269,23,1100,-1298.1
8270,23,1000,-324.4
8271,23,999,-13.1
8272,23,900,-2.3
8273,23,897.29,-428.3
8274,23,853,-137.3
8275,23,802,-10
8276,23,800,-1973.6
8277,23,777,-2.1
8278,23,700,-137.6
8279,23,650,-47
8280,23,600,-0.1
8281,23,501,-116.6
8282,23,500.13,-0.5
8283,23,500,-1053.4
8284,23,400,-293.6
8285,23,375,-430.3
8286,23,350,-563.2
8287,23,333.93,-0.3
8288,23,327.71,-167.8
8289,23,320,-407.2
8290,23,313.82,-3.5
8291,23,300,-492.1
8292,23,290.49,-6.1
8293,23,288,-2.8
8294,23,286.33,-313.7
8295,23,280,-1.4
8296,23,275,-0.3
8297,23,250,-58.7
8298,23,225.12,-22.6
8299,23,218.51,-3.2
8300,23,213.82,-0.4
8301,23,212.34,-4.9
8302,23,205.25,-4.4
8303,23,200.02,-20
8304,23,200.01,-57
8305,23,200,-3.9
8306,23,199.93,-16.7
8307,23,190.49,-6.1
8308,23,190,-0.8
8309,23,186.06,-48.3
8310,23,156.74,-101.6
8311,23,156.06,-17.3
8312,23,156,-50
8313,23,137.04,-18.9
8314,23,137,-105
8315,23,134.04,-18.7
8316,23,132.4,-25
8317,23,132.04,-18.7
8318,23,131.74,-15
8319,23,130.45,-19.7
8320,23,130.04,-18.7
8321,23,128.9,-43
8322,23,127.1,-105
8323,23,126.06,-26.5
8324,23,125.4,-25
8325,23,125.3,-25
8326,23,124.1,-106
8327,23,124.06,-22.1
8328,23,123.85,-1.6
8329,23,122,-30
8330,23,121.17,-5
8331,23,120.1,-13
8332,23,118.3,-25
8333,23,117.31,-10
8334,23,113.63,-21
8335,23,112,-1
8336,23,111.99,-1
8337,23,111.8,-42
8338,23,110.1,-21
8339,23,109.8,-205
8340,23,103.51,-0.3
8341,23,99.02,-10
8342,23,98.8,-25
8343,23,94.68,-20
8344,23,94.52,-40
8345,23,91.2,-3
8346,23,91.13,-148.4
8347,23,90.33,-30
8348,23,90,-37
8349,23,89,-1.5
8350,23,85.8,-25
8351,23,85,-48.4
8352,23,78.51,-2
8353,23,75,-39
8354,23,72,-14
8355,23,69,-100
8356,23,61.13,-60
8357,23,39.4,-50
8358,23,38.1,-3.1
8359,23,32.3,-50
8360,23,9.5,-30.4
8361,23,5,-14
8362,23,1,-0.3
8363,23,-260.6,-150
8364,23,-267.7,-150
8365,23,-499,-1.9
8366,23,-500,-4.1
8367,24,4000,29.4
8368,24,3000,1.7
8369,24,990,7.5
8370,24,853,0.4
8371,24,400,1
8372,24,325.5,6.2
8373,24,270.2,20
8374,24,262,544.1
8375,24,261.5,404
8376,24,261,3047
8377,24,260,367
8378,24,259,377
8379,24,258,2816
8380,24,257,1229
8381,24,256.9,459.1
8382,24,256,525
8383,24,255,1715.2
8384,24,254.48,387
8385,24,254.2,1585
